author_type,district,floor,floors_count,kitchen_meters,living_meters,price,rooms_count,total_meters,year_of_construction
2.0,2.5,3.0,5.0,6.0,32.5,5.45,2.0,43.5,2020
2.0,4.0,2.0,5.0,6.0,28.0,5.45,2.0,44.0,2022
2.0,3.3,7.0,9.0,9.4,27.8,5.45,2.0,55.0,2013
2.0,3.8,4.0,5.0,6.0,31.0,5.49,2.0,43.2,1965
2.0,3.3,1.0,9.0,8.2,25.3,5.45,2.0,45.6,2017
2.0,4.2,7.0,9.0,6.0,28.0,5.499,2.0,43.1,1973
2.0,4.2,4.0,5.0,6.0,30.0,5.45,2.0,44.0,1994
2.0,4.0,1.0,5.0,6.0,26.0,5.45,2.0,42.9,1962
2.0,3.7,17.0,18.0,10.0,33.0,5.45,2.0,56.0,2023
2.0,3.4,2.0,5.0,6.0,30.0,5.49,2.0,46.0,1960
2.0,3.7,17.0,18.0,11.020000000000001,44.080000000000005,5.45,2.0,55.1,2023
2.0,3.7,2.0,9.0,8.7,38.1,5.499,2.0,58.7,2017
2.0,4.2,12.0,25.0,5.0,28.0,5.5,2.0,42.7,1994
2.0,3.8,4.0,5.0,6.0,28.0,5.5,2.0,46.0,1964
2.0,4.2,7.0,9.0,7.9,28.0,5.5,2.0,48.1,1988
2.0,3.3,10.0,10.0,8.0,31.1,5.5,2.0,53.0,2017
2.0,2.9,6.0,10.0,9.1,31.1,5.5,2.0,55.8,2009
2.0,4.0,1.0,5.0,6.0,32.0,5.58,2.0,44.0,1967
2.0,3.8,3.0,5.0,6.0,30.7,5.55,2.0,46.6,1964
2.0,4.4,17.0,25.0,10.0,30.0,5.55,2.0,49.2,2020
2.0,2.9,4.0,18.0,6.0,25.0,5.55,2.0,44.9,2021
2.0,3.4,2.0,6.0,7.4,32.3,5.5,2.0,56.0,1958
2.0,3.7,14.0,23.0,12.4,43.0,5.59,2.0,60.5,2020
2.0,3.4,2.0,9.0,7.0,28.0,5.5,2.0,44.5,1984
2.0,3.3,5.0,5.0,5.6,29.4,5.5,2.0,41.5,1961
2.0,3.9,4.0,5.0,5.4,29.8,5.5,2.0,45.2,1965
2.0,2.9,5.0,12.0,6.8,29.0,5.5,2.0,46.7,1994
2.0,3.7,7.0,25.0,7.8,28.0,5.5,2.0,47.1,2021
2.0,3.4,9.0,9.0,6.0,26.0,5.5,2.0,41.8,1970
2.0,3.7,2.0,5.0,7.0,29.7,5.5,2.0,45.3,1953
2.0,2.5,5.0,5.0,5.2,30.9,5.5,2.0,46.1,1967
2.0,3.7,10.0,10.0,12.1,36.4,5.5,2.0,63.7,2017
2.0,3.3,1.0,17.0,7.7,30.0,5.5,2.0,43.0,2021
2.0,3.3,9.0,9.0,6.7,27.2,5.5,2.0,42.6,2017
2.0,2.9,7.0,10.0,7.0,38.0,5.55,2.0,45.0,2009
2.0,2.5,2.0,10.0,25.2,20.4,5.5,2.0,57.6,2011
2.0,3.8,5.0,5.0,5.8,31.2,5.5,2.0,44.5,2007
2.0,4.0,1.0,9.0,7.0,28.0,5.5,2.0,42.4,1978
2.0,3.3,9.0,9.0,8.6,27.5,5.5,2.0,50.7,1972
2.0,3.7,3.0,5.0,7.0,33.0,5.55,2.0,45.6,1964
2.0,3.9,3.0,5.0,6.0,28.0,5.53,2.0,44.0,2002
2.0,4.0,7.0,9.0,6.8,27.3,5.5,2.0,43.1,2022
2.0,3.8,4.0,5.0,6.0,28.0,5.5,2.0,46.8,1961
2.0,3.4,10.0,10.0,5.0,29.0,5.5,2.0,43.0,2019
2.0,3.7,6.0,9.0,12.5,27.0,5.5,2.0,47.0,2017
2.0,3.7,22.0,24.0,10.2,30.1,5.5,2.0,53.6,2022
2.0,3.7,7.0,9.0,9.0,29.0,5.5,2.0,49.7,2017
2.0,4.4,1.0,9.0,9.7,33.9,5.5,2.0,54.4,1991
2.0,3.8,1.0,5.0,6.0,29.5,5.5,2.0,44.1,1970
2.0,3.4,11.0,11.0,9.0,30.0,5.5,2.0,55.0,1994
2.0,2.9,1.0,7.0,11.6,41.1,5.55,2.0,68.1,1941
2.0,3.9,1.0,5.0,6.0,30.0,5.59,2.0,45.0,1965
2.0,2.9,1.0,16.0,5.0,27.4,5.55,2.0,40.0,2015
2.0,4.4,6.0,10.0,10.0,31.0,5.5,2.0,50.2,2013
2.0,3.4,6.0,9.0,9.0,27.0,5.5,2.0,46.0,2019
2.0,3.7,6.0,17.0,10.0,30.0,5.5,2.0,48.8,2024
2.0,3.7,2.0,5.0,7.5,28.0,5.5,2.0,45.3,1953
2.0,4.2,7.0,9.0,8.0,33.0,5.5,2.0,53.1,1983
2.0,4.0,3.0,9.0,8.0,27.0,5.5,2.0,51.0,2022
2.0,4.0,1.0,5.0,6.0,35.3,5.5,2.0,41.3,1964
2.0,2.9,8.0,9.0,8.0,33.1,5.5,2.0,53.0,1980
2.0,3.8,2.0,5.0,6.0,38.7,5.55,2.0,44.7,2007
2.0,4.0,5.0,5.0,5.5,31.1,5.6,2.0,43.6,2022
2.0,2.5,8.0,10.0,8.0,49.6,5.6,2.0,57.6,2011
2.0,4.2,1.0,4.0,6.0,33.0,5.62,2.0,43.8,1957
2.0,2.5,9.0,15.0,15.3,21.7,5.6,2.0,37.0,2023
2.0,4.2,1.0,5.0,5.7,29.6,5.6,2.0,42.4,1967
2.0,2.9,3.0,5.0,5.6,28.0,5.6,2.0,44.5,1966
2.0,3.3,4.0,9.0,8.5,26.7,5.6,2.0,50.5,1973
2.0,4.0,5.0,5.0,6.0,30.1,5.6,2.0,45.0,1971
2.0,3.8,2.0,5.0,6.0,26.0,5.63,2.0,43.4,1968
2.0,2.9,4.0,18.0,19.0,16.6,5.6,2.0,51.0,2015
2.0,2.9,15.0,17.0,9.0,30.0,5.6,2.0,52.1,2021
2.0,2.9,5.0,7.0,6.3,27.1,5.6,2.0,41.3,1965
2.0,4.2,4.0,5.0,5.0,28.0,5.6,2.0,43.4,1962
2.0,3.7,2.0,5.0,6.0,32.0,5.6,2.0,45.7,1963
2.0,2.9,5.0,5.0,6.0,27.0,5.6,2.0,42.0,1969
2.0,4.0,7.0,9.0,12.0,33.1,5.6,2.0,49.2,2022
2.0,3.8,2.0,5.0,5.5,28.0,5.6,2.0,43.0,1962
2.0,3.9,3.0,5.0,6.0,32.2,5.6,2.0,43.6,1969
2.0,3.2,24.0,27.0,10.0,33.6,5.6,2.0,59.1,2023
2.0,2.9,4.0,4.0,5.5,29.0,5.6,2.0,48.5,1958
2.0,3.7,13.0,17.0,12.0,38.0,5.6,2.0,56.7,2021
2.0,3.7,14.0,18.0,11.0,31.0,5.6,2.0,60.0,2023
2.0,4.0,1.0,5.0,6.9,37.9,5.6,2.0,44.8,1974
2.0,2.5,4.0,9.0,7.0,36.0,5.6,2.0,47.0,1987
2.0,4.0,9.0,9.0,10.7,27.1,5.6,2.0,51.0,1989
2.0,3.7,5.0,17.0,10.8,32.7,5.699,2.0,59.5,2017
2.0,3.4,5.0,5.0,6.0,30.4,5.65,2.0,50.0,1968
2.0,3.8,5.0,5.0,6.0,30.0,5.699999,2.0,46.0,1965
2.0,4.2,2.0,5.0,5.1,26.9,5.7,2.0,42.4,1962
2.0,4.4,9.0,25.0,9.0,26.0,5.7,2.0,45.9,2020
2.0,4.0,4.0,9.0,7.0,29.0,5.7,2.0,43.0,1971
2.0,2.9,15.0,25.0,6.0,15.0,5.7,2.0,28.7,2025
2.0,2.5,9.0,9.0,8.6,25.4,5.7,2.0,49.6,1999
2.0,2.5,3.0,9.0,8.1,25.8,5.7,2.0,45.1,1984
2.0,3.4,5.0,5.0,6.0,31.0,5.7,2.0,44.1,1963
2.0,3.4,5.0,5.0,5.2,29.3,5.7,2.0,42.4,1967
2.0,2.9,8.0,12.0,10.0,35.0,5.7,2.0,55.0,2007
2.0,3.7,10.0,11.0,12.5,42.0,5.7,2.0,63.2,2019
2.0,3.9,9.0,9.0,7.0,27.0,5.7,2.0,43.1,1982
2.0,3.3,1.0,4.0,14.9,29.0,5.73,2.0,55.9,1952
2.0,3.3,7.0,9.0,8.0,31.0,5.7,2.0,52.8,1989
2.0,3.8,5.0,5.0,6.5,27.0,5.799,2.0,45.0,1968
2.0,2.9,7.0,17.0,11.5,32.5,5.75,2.0,59.6,2023
2.0,2.5,1.0,5.0,5.8,33.3,5.77,2.0,44.1,2020
2.0,4.4,2.0,5.0,10.2,23.0,5.799,2.0,53.1,2011
2.0,3.7,16.0,22.0,12.0,18.0,5.75,2.0,39.5,2024
2.0,2.5,9.0,9.0,6.9,28.1,5.75,2.0,44.2,1978
2.0,2.9,12.0,17.0,12.1,27.3,5.75,2.0,53.8,2024
2.0,3.7,2.0,5.0,6.0,27.0,5.8,2.0,42.6,2017
2.0,3.8,6.0,9.0,7.0,28.0,5.8,2.0,44.9,1972
2.0,3.4,2.0,10.0,8.0,27.0,5.8,2.0,48.8,1997
2.0,3.4,9.0,14.0,4.3,34.6,5.8,2.0,38.9,2020
2.0,2.5,5.0,7.0,8.8,39.2,5.8,2.0,53.0,2010
2.0,2.9,15.0,17.0,12.0,30.0,5.8,2.0,53.8,2024
2.0,3.8,2.0,5.0,5.0,37.6,5.8,2.0,42.6,1966
2.0,2.5,4.0,10.0,16.1,25.3,5.84,2.0,61.0,2020
2.0,3.7,4.0,5.0,7.6,21.0,5.8,2.0,58.4,1956
2.0,3.7,11.0,17.0,10.0,31.0,5.8,2.0,52.0,2021
2.0,3.7,11.0,24.0,12.2,31.1,5.8,2.0,57.5,2025
2.0,3.3,7.0,10.0,6.8,27.2,5.8,2.0,43.0,1987
2.0,2.9,1.0,11.0,9.0,43.5,5.8,2.0,52.5,2014
2.0,2.9,2.0,19.0,15.2,15.2,5.8,2.0,39.4,2016
2.0,2.9,15.0,18.0,12.6,30.0,5.85,2.0,58.2,2020
2.0,3.4,12.0,15.0,4.2,28.7,5.89,2.0,47.0,2025
2.0,3.4,5.0,5.0,9.0,29.0,5.85,2.0,53.6,1950
2.0,2.5,2.0,10.0,10.1,36.4,5.85,2.0,63.3,2018
2.0,2.5,9.0,10.0,14.0,41.0,5.87,2.0,75.3,2020
2.0,2.5,2.0,10.0,9.0,39.0,5.85,2.0,59.0,2020
2.0,4.4,14.0,19.0,12.5,29.5,5.85,2.0,53.8,2010
2.0,2.9,12.0,17.0,12.1,27.3,5.89,2.0,53.0,2024
2.0,3.7,5.0,15.0,9.0,36.0,5.85,2.0,59.44,2017
2.0,4.2,8.0,9.0,8.0,24.7,5.95,2.0,45.2,1994
2.0,4.2,3.0,5.0,6.0,27.4,5.999,2.0,44.1,1994
2.0,2.5,8.0,10.0,6.4,30.3,5.9,2.0,52.4,1993
2.0,2.9,5.0,5.0,5.6,29.0,5.95,2.0,44.0,1963
2.0,2.9,6.0,9.0,8.7,30.5,5.9,2.0,53.0,1986
2.0,4.0,1.0,5.0,5.8,30.5,5.9,2.0,44.3,1964
2.0,3.4,4.0,5.0,6.0,31.2,5.9,2.0,43.3,1961
2.0,3.4,4.0,9.0,7.1,27.5,5.9,2.0,43.6,1970
2.0,2.9,2.0,4.0,7.0,24.8,5.999,2.0,46.4,2016
2.0,2.9,5.0,17.0,9.0,36.0,5.989,2.0,45.0,2020
2.0,3.8,5.0,5.0,6.0,40.1,5.9,2.0,46.1,1964
2.0,3.3,4.0,4.0,8.3,32.0,5.95,2.0,56.5,1957
2.0,4.0,1.0,9.0,6.5,27.2,5.98,2.0,42.1,1979
2.0,4.0,2.0,5.0,6.0,33.0,5.9,2.0,46.4,2022
2.0,4.0,6.0,9.0,7.0,28.0,5.999,2.0,47.5,1983
2.0,2.9,7.0,9.0,8.7,31.0,5.9,2.0,50.6,1990
2.0,3.3,8.0,10.0,8.0,31.0,5.9,2.0,53.0,2017
2.0,3.3,2.0,5.0,6.0,28.0,5.999,2.0,45.0,1964
2.0,3.3,3.0,9.0,7.0,27.0,5.9,2.0,45.0,1977
2.0,3.7,1.0,17.0,12.3,45.599999999999994,5.9,2.0,57.9,2017
2.0,4.4,3.0,9.0,19.6,25.3,5.9784,2.0,57.87,2025
2.0,4.0,9.0,9.0,7.0,27.0,5.94,2.0,44.0,2022
2.0,4.0,1.0,17.0,9.2,48.2,5.9,2.0,57.4,2022
2.0,4.0,1.0,5.0,6.7,25.0,5.95,2.0,42.8,2022
2.0,2.9,5.0,10.0,8.8,30.8,5.999,2.0,54.0,1994
2.0,4.2,4.0,6.0,9.3,37.3,5.95,2.0,65.3,1994
2.0,3.4,9.0,9.0,6.9,27.5,5.999,2.0,43.4,2019
2.0,2.5,4.0,5.0,6.0,33.0,5.9,2.0,46.0,2020
2.0,3.7,3.0,25.0,6.0,27.9,5.95,2.0,47.5,2021
2.0,2.9,3.0,13.0,9.6,32.0,5.95,2.0,51.83,2021
2.0,3.7,10.0,10.0,8.9,31.6,5.99,2.0,51.0,1995
2.0,3.7,1.0,10.0,8.5,52.5,5.99,2.0,61.0,2008
2.0,3.3,10.0,17.0,12.9,25.0,5.9,2.0,50.5,2023
2.0,4.0,8.0,9.0,8.0,35.0,6.0,2.0,49.5,1965
2.0,3.9,2.0,5.0,6.0,25.5,6.0,2.0,41.1,2002
2.0,2.9,5.0,5.0,6.0,28.0,6.0,2.0,41.2,1961
2.0,4.4,9.0,17.0,14.2,30.5,6.0,2.0,59.1,2011
2.0,3.3,8.0,9.0,8.0,33.0,6.0,2.0,53.9,1991
2.0,3.9,5.0,5.0,5.6,27.6,6.0,2.0,43.5,1968
2.0,2.9,7.0,10.0,22.2,21.0,6.0,2.0,50.2,2010
2.0,3.8,2.0,5.0,5.8,30.2,6.0,2.0,44.1,1965
2.0,2.5,1.0,9.0,7.0,29.3,6.0,2.0,46.5,1980
2.0,3.3,9.0,10.0,9.5,38.8,6.0,2.0,53.3,2019
2.0,2.5,5.0,10.0,9.0,31.0,6.0,2.0,54.0,2020
2.0,3.9,8.0,9.0,7.0,27.0,6.0,2.0,45.0,1979
2.0,3.7,6.0,11.0,11.0,30.0,6.0,2.0,56.3,2012
2.0,3.7,20.0,21.0,18.8,25.8,6.0,2.0,46.9,2025
2.0,3.9,6.0,9.0,5.2,27.4,6.0,2.0,44.0,2002
2.0,2.9,15.0,17.0,10.9,32.7,6.0,2.0,63.4,2024
2.0,2.9,2.0,3.0,10.0,37.0,6.0,2.0,55.4,2015
2.0,4.4,1.0,9.0,5.4,40.9,6.0,2.0,46.3,2013
2.0,3.3,2.0,9.0,6.8,26.7,6.0,2.0,42.4,2017
2.0,3.3,1.0,17.0,17.1,35.8,6.0,2.0,55.3,2011
2.0,2.9,4.0,5.0,7.0,28.0,6.049,2.0,42.3,1963
2.0,2.5,8.0,9.0,7.7,29.2,6.0,2.0,51.1,1987
2.0,3.7,7.0,10.0,10.5,41.2,6.0,2.0,63.8,2008
2.0,4.0,5.0,5.0,5.7,30.7,6.09,2.0,43.0,1967
2.0,4.4,9.0,9.0,5.3,24.2,6.08,2.0,44.5,2016
2.0,4.0,4.0,5.0,6.0,26.0,6.05,2.0,44.6,2022
2.0,2.5,9.0,10.0,12.2,33.2,6.1,2.0,58.0,2012
2.0,4.0,3.0,5.0,8.0,29.0,6.1,2.0,51.2,2022
2.0,3.8,5.0,5.0,6.2,30.6,6.14,2.0,42.9,1963
2.0,2.9,3.0,5.0,5.9,38.0,6.1,2.0,60.2,1945
2.0,2.9,5.0,5.0,5.7,28.7,6.1,2.0,43.0,2015
2.0,3.4,4.0,10.0,8.0,28.0,6.1,2.0,50.0,1998
2.0,4.0,4.0,9.0,7.0,26.4,6.1,2.0,42.6,2022
2.0,4.2,1.0,9.0,8.0,27.0,6.1,2.0,47.0,1984
2.0,4.0,3.0,5.0,5.9,31.2,6.14,2.0,46.8,1964
2.0,4.0,1.0,10.0,9.0,23.9,6.1,2.0,42.7,2022
2.0,2.9,10.0,10.0,9.3,30.0,6.1,2.0,52.5,2012
2.0,3.4,5.0,5.0,15.0,33.5,6.15,2.0,61.0,2019
2.0,3.7,14.0,17.0,13.5,17.0,6.18,2.0,43.0,2020
2.0,2.5,3.0,5.0,8.7,28.2,6.15,2.0,53.1,1982
2.0,3.9,1.0,9.0,6.9,30.0,6.15,2.0,44.1,1980
2.0,3.4,3.0,5.0,7.0,35.0,6.19,2.0,57.7,2019
2.0,3.3,3.0,4.0,7.6,31.5,6.19,2.0,55.4,2017
2.0,3.4,4.0,5.0,6.0,33.0,6.2,2.0,45.3,2019
2.0,4.0,5.0,13.0,20.0,16.0,6.2,2.0,46.9,2018
2.0,3.4,2.0,5.0,9.1,28.6,6.2,2.0,54.6,2019
2.0,4.0,2.0,25.0,14.7,16.7,6.2,2.0,40.2,2022
2.0,2.9,4.0,10.0,11.3,30.0,6.2,2.0,52.3,2019
2.0,4.0,8.0,19.0,19.4,50.8,6.26195,2.0,75.75,2022
2.0,3.7,10.0,10.0,10.5,38.0,6.2,2.0,58.2,2017
2.0,2.9,2.0,6.0,14.3,29.4,6.2,2.0,57.8,2015
2.0,3.7,4.0,5.0,9.0,35.0,6.25,2.0,57.0,2017
2.0,3.3,8.0,17.0,14.0,39.9,6.26,2.0,53.9,2016
2.0,3.7,18.0,21.0,8.0,38.0,6.2,2.0,46.0,2025
2.0,3.9,5.0,5.0,6.0,29.4,6.25,2.0,40.4,1934
2.0,2.5,6.0,10.0,13.7,42.0,6.2,2.0,75.6,2009
2.0,3.4,2.0,9.0,7.0,38.1,6.249,2.0,45.1,1975
2.0,3.7,6.0,17.0,17.8,22.3,6.2,2.0,57.4,2017
2.0,4.2,1.0,3.0,25.0,20.0,6.299,2.0,54.0,2020
2.0,2.9,7.0,13.0,10.7,29.5,6.2,2.0,58.2,2017
2.0,4.4,7.0,25.0,14.0,13.0,6.25,2.0,38.5,2023
2.0,3.7,17.0,17.0,20.0,35.0,6.2,2.0,59.5,2017
2.0,3.7,21.0,21.0,22.6,12.1,6.29,2.0,47.4,2017
2.0,3.7,1.0,5.0,7.0,31.0,6.3,2.0,55.7,1956
2.0,2.9,5.0,5.0,6.0,30.0,6.3,2.0,44.0,2015
2.0,3.7,10.0,19.0,10.9,32.3,6.3,2.0,59.0,2017
2.0,2.9,2.0,5.0,6.0,30.0,6.3,2.0,45.7,1964
2.0,3.9,2.0,10.0,9.0,25.0,6.3,2.0,47.0,2002
2.0,4.0,8.0,9.0,6.8,27.5,6.3,2.0,43.1,1981
2.0,2.5,3.0,10.0,8.3,38.0,6.3,2.0,58.0,2014
2.0,3.3,7.0,10.0,7.4,27.7,6.325,2.0,43.7,1988
2.0,2.9,5.0,17.0,14.1,29.2,6.3,2.0,56.0,2025
2.0,2.5,5.0,10.0,12.1,33.5,6.3,2.0,57.6,2011
2.0,2.5,5.0,5.0,8.0,30.0,6.3,2.0,50.0,1957
2.0,2.9,9.0,17.0,13.1,17.3,6.3,2.0,42.5,2024
2.0,2.5,8.0,19.0,7.0,27.0,6.3,2.0,43.3,2023
2.0,3.9,1.0,5.0,6.6,33.0,6.3,2.0,51.4,1935
2.0,3.3,4.0,18.0,11.600000000000001,46.400000000000006,6.3,2.0,58.0,2017
2.0,4.2,1.0,4.0,6.0,39.7,6.35,2.0,45.7,1994
2.0,3.7,4.0,16.0,21.4,19.9,6.45,2.0,41.3,2019
2.0,3.4,1.0,16.0,15.0,27.0,6.49,2.0,42.0,2009
2.0,3.3,8.0,9.0,9.0,31.0,6.45,2.0,56.1,2016
2.0,3.3,1.0,10.0,13.4,27.0,6.4,2.0,57.4,2014
2.0,4.0,4.0,5.0,8.1,30.0,6.47,2.0,53.0,2000
2.0,4.0,5.0,5.0,8.0,32.8,6.4,2.0,53.9,1956
2.0,4.0,1.0,17.0,7.1,37.1,6.449,2.0,44.2,2023
2.0,4.0,1.0,12.0,10.200000000000001,40.800000000000004,6.45,2.0,51.0,2023
2.0,3.3,8.0,9.0,7.0,27.5,6.45,2.0,42.5,1980
2.0,2.9,10.0,11.0,9.0,32.0,6.47,2.0,53.0,2012
2.0,3.7,1.0,9.0,8.0,28.2,6.4,2.0,49.0,1992
2.0,2.5,5.0,27.0,10.0,29.8,6.4,2.0,56.7,2010
2.0,2.9,13.0,20.0,5.1,29.2,6.5,2.0,49.9,2021
2.0,4.0,3.0,9.0,7.0,26.3,6.5,2.0,42.6,1979
2.0,2.9,2.0,26.0,18.0,15.0,6.5,2.0,40.3,2018
2.0,3.7,3.0,18.0,11.08,44.32,6.5,2.0,55.4,2017
2.0,3.9,3.0,5.0,6.3,28.3,6.5,2.0,46.3,1952
2.0,4.2,1.0,9.0,6.6,27.1,6.5,2.0,52.0,1994
2.0,3.7,2.0,26.0,8.0,26.0,6.5,2.0,47.2,2017
2.0,3.3,6.0,10.0,11.8,31.6,6.5,2.0,57.2,2010
2.0,2.5,8.0,10.0,13.6,42.0,6.5,2.0,75.5,2010
2.0,3.7,6.0,26.0,5.0,35.0,6.5,2.0,46.0,2026
2.0,2.9,9.0,10.0,8.0,36.0,6.5,2.0,52.3,1992
2.0,3.3,8.0,10.0,7.0,28.0,6.5,2.0,43.3,1988
2.0,3.3,3.0,3.0,10.0,29.0,6.5,2.0,57.0,1950
2.0,2.9,5.0,17.0,13.3,31.0,6.5,2.0,57.0,2025
2.0,2.9,4.0,10.0,8.8,30.6,6.5,2.0,53.2,2004
2.0,3.7,1.0,18.0,8.0,60.0,6.5,2.0,85.9,2020
2.0,2.5,15.0,19.0,5.0,31.5,6.5,2.0,36.5,2018
2.0,3.4,8.0,10.0,5.8,29.0,6.5,2.0,43.9,1970
2.0,2.9,8.0,12.0,6.2,30.7,6.5,2.0,50.6,1981
2.0,2.9,12.0,17.0,7.0,26.0,6.5,2.0,48.5,2023
2.0,2.5,3.0,10.0,14.0,42.0,6.5,2.0,76.0,2016
2.0,3.7,2.0,5.0,10.0,35.0,6.509,2.0,58.0,2014
2.0,4.2,4.0,5.0,6.0,30.3,6.5,2.0,44.0,1971
2.0,3.3,4.0,9.0,10.0,30.0,6.5,2.0,60.0,2017
2.0,2.9,9.0,18.0,9.3,31.0,6.5,2.0,55.0,2022
2.0,3.7,13.0,15.0,8.0,33.0,6.5,2.0,58.5,2017
2.0,3.7,6.0,24.0,18.8,27.3,6.5,2.0,59.8,2023
2.0,3.8,2.0,5.0,6.0,27.5,6.5,2.0,43.5,2007
2.0,3.9,5.0,5.0,8.5,30.0,6.5,2.0,45.0,1983
2.0,2.9,10.0,18.0,9.3,25.3,6.5,2.0,50.4,2015
2.0,2.9,3.0,10.0,13.0,24.0,6.5,2.0,48.9,2019
2.0,4.0,3.0,12.0,7.0,36.5,6.5,2.0,43.5,2022
2.0,4.2,3.0,3.0,15.0,35.0,6.5,2.0,69.2,2009
2.0,3.4,4.0,12.0,11.5,27.9,6.5,2.0,50.2,2019
2.0,3.8,1.0,5.0,8.0,35.1,6.55,2.0,55.3,1960
2.0,2.5,12.0,17.0,24.1,31.0,6.56,2.0,55.1,2010
2.0,3.4,5.0,14.0,6.0,44.0,6.55,2.0,50.0,2020
2.0,4.0,10.0,10.0,10.0,29.0,6.59,2.0,49.0,2022
2.0,3.3,7.0,10.0,9.3,31.5,6.586,2.0,56.5,2008
2.0,4.0,8.0,9.0,12.3,33.0,6.58,2.0,59.1,1977
2.0,4.0,2.0,6.0,6.7,32.5,6.56,2.0,56.4,1959
2.0,4.2,1.0,3.0,6.0,30.0,6.6,2.0,42.9,1959
2.0,4.0,7.0,9.0,7.0,27.5,6.6,2.0,43.2,1981
2.0,4.0,4.0,10.0,9.0,35.0,6.6,2.0,49.0,2022
2.0,3.9,3.0,3.0,6.0,36.0,6.6,2.0,54.0,2002
2.0,3.9,9.0,9.0,5.8,22.0,6.6,2.0,35.2,1971
2.0,2.9,5.0,20.0,18.6,31.799999999999997,6.649999,2.0,50.4,2022
2.0,3.7,16.0,16.0,21.0,28.0,6.6,2.0,63.9,2011
2.0,3.7,5.0,18.0,18.0,32.2,6.6,2.0,50.2,2021
2.0,4.0,9.0,13.0,21.9,18.2,6.6,2.0,54.1,2020
2.0,2.9,4.0,9.0,9.3,31.0,6.7,2.0,54.9,2021
2.0,2.9,5.0,5.0,6.7,34.6,6.7,2.0,55.4,1949
2.0,3.7,3.0,11.0,12.0,35.0,6.7,2.0,60.0,2017
2.0,4.0,6.0,9.0,6.8,27.1,6.7,2.0,42.4,1979
2.0,2.9,9.0,24.0,15.0,16.0,6.7,2.0,45.2,2025
2.0,3.3,3.0,10.0,9.3,31.4,6.7,2.0,56.3,2007
2.0,3.3,12.0,16.0,11.0,27.700000000000003,6.699,2.0,38.7,2019
2.0,3.3,2.0,4.0,7.0,42.2,6.7,2.0,58.6,1952
2.0,3.3,7.0,10.0,9.3,31.2,6.7,2.0,56.4,2017
2.0,2.9,4.0,8.0,5.0,22.1,6.69,2.0,36.6,2025
2.0,3.8,5.0,5.0,6.5,30.0,6.7,2.0,46.0,2007
2.0,3.8,5.0,5.0,7.0,30.0,6.7,2.0,49.0,1955
2.0,3.9,3.0,12.0,8.7,29.5,6.7,2.0,52.5,1994
2.0,2.5,18.0,19.0,7.0,48.1,6.7,2.0,71.5,2015
2.0,4.0,6.0,9.0,6.8,27.1,6.7,2.0,42.4,2022
2.0,4.4,24.0,25.0,9.0,25.4,6.7,2.0,44.0,2013
2.0,3.3,2.0,9.0,7.0,29.0,6.7,2.0,46.0,1986
2.0,2.5,7.0,10.0,14.0,41.0,6.7,2.0,76.0,2009
2.0,2.5,13.0,17.0,10.8,44.5,6.69,2.0,74.65,2024
2.0,4.0,4.0,5.0,5.2,31.2,6.7,2.0,44.5,1968
2.0,3.3,4.0,17.0,15.0,36.4,6.68,2.0,51.4,2023
2.0,4.0,3.0,5.0,6.0,28.0,6.7,2.0,43.0,1965
2.0,2.5,2.0,8.0,16.1,39.8,6.7,2.0,55.9,2025
2.0,3.8,7.0,9.0,6.0,22.0,6.75,2.0,34.3,2007
2.0,2.9,24.0,27.0,13.2,37.0,6.75,2.0,63.8,2016
2.0,4.2,11.0,26.0,11.5,31.0,6.75,2.0,57.3,2015
2.0,2.9,12.0,16.0,11.8,16.9,6.75,2.0,43.2,2015
2.0,3.8,4.0,9.0,7.0,25.0,6.8,2.0,41.2,1971
2.0,3.8,2.0,5.0,6.0,30.0,6.8,2.0,45.1,1962
2.0,2.5,3.0,10.0,9.0,32.0,6.8,2.0,55.2,1991
2.0,2.9,11.0,17.0,15.0,22.0,6.89,2.0,45.0,2020
2.0,4.4,11.0,25.0,18.8,32.2,6.8,2.0,63.5,2022
2.0,3.3,1.0,5.0,6.0,26.0,6.87,2.0,45.0,1962
2.0,3.7,8.0,11.0,9.0,32.0,6.85,2.0,53.1,2014
2.0,2.9,2.0,4.0,5.0,30.0,6.8,2.0,42.5,2015
2.0,2.5,10.0,11.0,12.0,28.0,6.85,2.0,58.0,2012
2.0,3.7,8.0,10.0,25.0,24.0,6.8,2.0,63.7,2024
2.0,3.9,4.0,9.0,7.0,30.0,6.8,2.0,45.0,1981
2.0,2.5,9.0,9.0,7.0,27.0,6.8,2.0,45.3,1972
2.0,2.5,2.0,27.0,12.0,34.2,6.8,2.0,62.8,2010
2.0,3.4,5.0,5.0,19.0,30.0,6.8,2.0,58.4,1957
2.0,4.2,1.0,4.0,6.0,30.0,6.85,2.0,44.3,1962
2.0,3.7,9.0,10.0,8.4,32.6,6.8,2.0,53.0,2005
2.0,4.0,7.0,26.0,3.0,38.0,6.8,2.0,46.5,2025
2.0,2.9,10.0,18.0,12.1,29.6,6.8,2.0,58.61,2024
2.0,3.3,1.0,10.0,11.0,33.0,6.8,2.0,55.0,2012
2.0,2.9,6.0,17.0,16.0,30.0,6.849,2.0,65.7,2015
2.0,2.5,5.0,10.0,9.0,35.0,6.8,2.0,52.0,2020
2.0,2.5,2.0,17.0,10.0,27.8,6.8,2.0,56.7,2010
